timestamp,symbol,enter,leave,scale
2026-07-24 08:00:00+00:00,TSLA,False,False,0.3985949492747529
2026-07-24 12:00:00+00:00,QQQ,False,False,1.0
2026-07-24 12:00:00+00:00,SPY,False,False,1.0
2026-07-24 12:00:00+00:00,AAPL,False,False,1.0
2026-07-24 12:00:00+00:00,TSLA,False,False,0.39882363564521023
2026-07-24 16:00:00+00:00,QQQ,False,False,1.0
2026-07-24 16:00:00+00:00,SPY,False,False,1.0
2026-07-24 16:00:00+00:00,AAPL,False,False,0.9171075605690597
2026-07-24 16:00:00+00:00,TSLA,False,True,0.4054925787206105
2026-07-24 20:00:00+00:00,QQQ,False,False,1.0
2026-07-24 20:00:00+00:00,SPY,False,False,1.0
2026-07-24 20:00:00+00:00,AAPL,True,False,0.92257237742687
2026-07-24 20:00:00+00:00,TSLA,False,False,0.3977054035883946
2026-07-25 00:00:00+00:00,QQQ,False,False,1.0
2026-07-25 00:00:00+00:00,SPY,False,False,1.0
2026-07-25 00:00:00+00:00,AAPL,False,False,0.9654814694398534
2026-07-25 00:00:00+00:00,TSLA,False,False,0.40106874423457145
2026-07-29 08:00:00+00:00,QQQ,False,False,1.0
2026-07-29 08:00:00+00:00,SPY,False,False,1.0
2026-07-29 08:00:00+00:00,AAPL,False,False,1.0
2026-07-29 08:00:00+00:00,TSLA,False,False,0.8530505213101305
2026-07-29 12:00:00+00:00,QQQ,False,False,1.0
2026-07-29 12:00:00+00:00,SPY,False,False,1.0
2026-07-29 12:00:00+00:00,AAPL,False,False,1.0
2026-07-29 12:00:00+00:00,TSLA,False,False,0.8510208106000052
2026-07-29 16:00:00+00:00,QQQ,False,True,0.9586656189258683
2026-07-29 16:00:00+00:00,SPY,False,True,1.0
2026-07-29 16:00:00+00:00,AAPL,False,False,1.0
2026-07-29 16:00:00+00:00,TSLA,False,False,0.7515745095508483
2026-07-29 20:00:00+00:00,QQQ,False,True,0.9842783586805741
2026-07-29 20:00:00+00:00,SPY,False,True,1.0
2026-07-29 20:00:00+00:00,AAPL,False,False,1.0
2026-07-29 20:00:00+00:00,TSLA,False,True,0.7645264279769359
2026-07-30 00:00:00+00:00,QQQ,False,False,0.9741474850888571
2026-07-30 00:00:00+00:00,SPY,False,False,1.0
2026-07-30 00:00:00+00:00,AAPL,False,False,1.0
2026-07-30 00:00:00+00:00,TSLA,False,True,0.7894151867109459
2026-07-30 04:00:00+00:00,QQQ,False,False,1.0
2026-07-30 04:00:00+00:00,SPY,False,False,1.0
2026-07-30 04:00:00+00:00,AAPL,False,False,1.0
2026-07-30 04:00:00+00:00,TSLA,False,False,0.784254421120205
2026-07-30 08:00:00+00:00,QQQ,False,False,1.0
2026-07-30 08:00:00+00:00,SPY,False,False,1.0
2026-07-30 08:00:00+00:00,AAPL,False,False,1.0
2026-07-30 08:00:00+00:00,TSLA,False,False,0.7970207075438015
2026-07-30 12:00:00+00:00,QQQ,False,False,0.9291185375014812
2026-07-30 12:00:00+00:00,SPY,False,False,1.0
2026-07-30 12:00:00+00:00,AAPL,False,True,1.0
2026-07-30 12:00:00+00:00,TSLA,False,False,0.7416854203978008
2026-07-30 16:00:00+00:00,SPY,False,False,1.0
2026-07-30 16:00:00+00:00,AAPL,False,True,1.0
2026-07-30 16:00:00+00:00,TSLA,False,False,0.8115843847673264
2026-07-30 20:00:00+00:00,QQQ,False,False,1.0
2026-07-30 20:00:00+00:00,SPY,False,False,1.0
2026-07-30 20:00:00+00:00,AAPL,False,False,1.0
2026-07-30 20:00:00+00:00,TSLA,False,False,0.7840210267139615
2026-07-31 00:00:00+00:00,QQQ,False,False,0.9992668939727628
2026-07-31 00:00:00+00:00,SPY,False,False,1.0
2026-07-31 00:00:00+00:00,AAPL,False,True,0.5347341723743976
2026-07-31 00:00:00+00:00,TSLA,False,False,0.7861047951669873
2026-07-31 04:00:00+00:00,QQQ,True,False,1.0
2026-07-31 04:00:00+00:00,SPY,False,False,1.0
2026-07-31 04:00:00+00:00,AAPL,False,False,0.5321067464006056
2026-07-31 04:00:00+00:00,TSLA,False,False,0.7948170649920115
2026-07-31 08:00:00+00:00,QQQ,True,False,1.0
2026-07-31 08:00:00+00:00,SPY,True,False,1.0
2026-07-31 08:00:00+00:00,AAPL,False,False,0.5312946388741194
2026-07-31 08:00:00+00:00,TSLA,True,False,0.7623081286953793
2026-07-31 12:00:00+00:00,QQQ,False,False,1.0
2026-07-31 12:00:00+00:00,SPY,False,False,1.0
2026-07-31 12:00:00+00:00,AAPL,False,False,0.5325900552599183
2026-07-31 12:00:00+00:00,TSLA,False,False,0.733970459578115
2026-07-31 16:00:00+00:00,QQQ,False,False,0.967665950618645
2026-07-31 16:00:00+00:00,SPY,False,False,1.0
2026-07-31 16:00:00+00:00,AAPL,False,True,0.5212716947090303
2026-07-31 16:00:00+00:00,TSLA,False,False,0.7246821574879639
2026-07-31 20:00:00+00:00,QQQ,False,False,0.9733101056837572
2026-07-31 20:00:00+00:00,SPY,False,False,1.0
2026-07-31 20:00:00+00:00,AAPL,False,False,0.47409399668865826
2026-07-31 20:00:00+00:00,TSLA,False,False,0.7127164604030788
2026-08-01 00:00:00+00:00,SPY,False,False,1.0
2026-08-01 00:00:00+00:00,AAPL,False,False,0.47833377760979123
2026-08-01 00:00:00+00:00,TSLA,False,False,0.7065746358179138
2026-08-05 08:00:00+00:00,QQQ,False,False,1.0
2026-08-05 08:00:00+00:00,AAPL,False,False,0.8776877009905438
2026-08-05 08:00:00+00:00,TSLA,False,False,0.7380053272618049
2026-08-05 12:00:00+00:00,QQQ,False,False,1.0
2026-08-05 12:00:00+00:00,SPY,False,False,1.0
2026-08-05 12:00:00+00:00,AAPL,False,False,0.8645545494457542
2026-08-05 12:00:00+00:00,TSLA,False,False,0.7299277176800755
2026-08-05 16:00:00+00:00,QQQ,False,False,1.0
2026-08-05 16:00:00+00:00,SPY,False,False,1.0
2026-08-05 16:00:00+00:00,AAPL,False,False,0.8969997216067148
2026-08-05 16:00:00+00:00,TSLA,False,False,0.738518891781807
2026-08-05 20:00:00+00:00,QQQ,False,True,1.0
2026-08-05 20:00:00+00:00,SPY,False,False,1.0
2026-08-05 20:00:00+00:00,AAPL,False,False,0.893773832901622
2026-08-05 20:00:00+00:00,TSLA,False,False,0.7625734533572294
2026-08-06 00:00:00+00:00,QQQ,False,True,1.0
2026-08-06 00:00:00+00:00,SPY,False,False,1.0
2026-08-06 00:00:00+00:00,AAPL,False,False,0.9161706413019208
2026-08-06 00:00:00+00:00,TSLA,False,False,0.7871680039606694
2026-08-06 04:00:00+00:00,QQQ,False,False,1.0
2026-08-06 04:00:00+00:00,SPY,False,False,1.0
2026-08-06 04:00:00+00:00,AAPL,False,False,0.9426477638635203
2026-08-06 04:00:00+00:00,TSLA,False,False,0.8113939103988921
2026-08-06 08:00:00+00:00,QQQ,False,False,1.0
2026-08-06 08:00:00+00:00,AAPL,False,False,0.9419058325265316
2026-08-06 08:00:00+00:00,TSLA,False,False,0.8140216543723349
2026-08-06 12:00:00+00:00,QQQ,False,False,1.0
2026-08-06 12:00:00+00:00,SPY,False,False,1.0
2026-08-06 12:00:00+00:00,AAPL,False,False,0.9675564538456415
2026-08-06 12:00:00+00:00,TSLA,False,False,0.8248730199035985
2026-08-06 16:00:00+00:00,QQQ,False,False,1.0
2026-08-06 16:00:00+00:00,SPY,False,True,1.0
2026-08-06 16:00:00+00:00,AAPL,False,False,1.0
2026-08-06 16:00:00+00:00,TSLA,False,True,1.0
2026-08-06 20:00:00+00:00,QQQ,False,False,1.0
2026-08-06 20:00:00+00:00,SPY,False,False,1.0
2026-08-06 20:00:00+00:00,AAPL,False,False,1.0
2026-08-06 20:00:00+00:00,TSLA,False,False,1.0
2026-08-07 00:00:00+00:00,QQQ,False,False,1.0
2026-08-07 00:00:00+00:00,SPY,False,False,1.0
2026-08-07 00:00:00+00:00,AAPL,False,False,1.0
2026-08-07 00:00:00+00:00,TSLA,False,False,1.0
2026-08-07 04:00:00+00:00,QQQ,False,False,1.0
2026-08-07 04:00:00+00:00,AAPL,False,False,1.0
2026-08-07 04:00:00+00:00,TSLA,False,False,1.0
2026-08-07 08:00:00+00:00,QQQ,False,False,1.0
2026-08-07 08:00:00+00:00,SPY,False,False,1.0
2026-08-07 08:00:00+00:00,AAPL,False,False,1.0
2026-08-07 08:00:00+00:00,TSLA,False,False,1.0
2026-08-07 12:00:00+00:00,QQQ,False,False,1.0
2026-08-07 12:00:00+00:00,SPY,False,False,1.0
2026-08-07 12:00:00+00:00,AAPL,False,False,1.0
2026-08-07 12:00:00+00:00,TSLA,False,False,1.0
2026-08-07 16:00:00+00:00,QQQ,False,False,1.0
2026-08-07 16:00:00+00:00,SPY,False,False,1.0
2026-08-07 16:00:00+00:00,AAPL,False,False,1.0
2026-08-07 16:00:00+00:00,TSLA,False,False,0.9232601292975064
2026-08-07 20:00:00+00:00,QQQ,False,False,1.0
2026-08-07 20:00:00+00:00,SPY,False,False,1.0
